,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
3120,265.21,0.0,0.0,75,5,2685,0,0,0,0,0,0,0,1,0,0,0,0
3121,273.28,0.0,0.0,90,19,3715,0,0,0,0,0,0,0,1,0,0,0,0
3122,293.75,0.0,0.0,1,14,5526,0,0,0,0,0,0,0,1,0,0,0,0
3123,257.72,0.0,0.0,1,2,246,0,0,0,0,0,0,0,1,0,0,0,0
3124,290.42,0.0,0.0,75,6,5476,0,0,0,0,0,0,0,1,0,0,0,0
3125,288.14,0.0,0.0,75,23,1469,0,0,0,0,0,0,0,1,0,0,0,0
3126,275.89,0.0,0.0,1,22,1407,0,0,0,0,0,0,0,1,0,0,0,0
3127,278.08,0.25,0.0,90,3,336,0,0,0,0,0,0,0,1,0,0,0,0
3128,295.7,0.0,0.0,68,3,445,0,0,0,0,0,0,0,1,0,0,0,0
3129,255.22,0.0,0.0,5,8,5589,0,0,0,0,0,0,0,1,0,0,0,0
3130,287.91,0.0,0.0,0,4,680,0,0,0,0,0,0,0,1,0,0,0,0
3131,296.05,0.0,0.0,0,9,5473,0,0,0,0,0,0,0,1,0,0,0,0
3132,248.51,0.0,0.0,1,3,284,0,0,0,0,0,0,0,1,0,0,0,0
3133,291.54,0.0,0.0,75,14,5196,0,0,0,0,0,0,0,1,0,0,0,0
3134,265.72,0.0,0.0,90,15,5651,0,0,0,0,0,0,0,1,0,0,0,0
3135,297.09,0.0,0.0,1,14,3842,0,0,0,0,0,0,0,1,0,0,0,0
3136,271.94,0.0,0.0,1,22,4461,0,0,0,0,0,0,0,1,0,0,0,0
3137,268.5,0.0,0.0,75,4,779,0,0,0,0,0,0,0,1,0,0,0,0
3138,271.98,0.0,0.0,90,6,1421,0,0,0,0,0,0,0,1,0,0,0,0
3139,295.18,0.0,0.0,75,12,4558,0,0,0,0,0,0,0,1,0,0,0,0
3140,264.22,0.0,0.0,75,4,303,0,0,0,0,0,0,0,1,0,0,0,0
3141,288.41,0.0,0.0,0,3,422,0,0,0,0,0,0,0,1,0,0,0,0
3142,271.48,0.0,0.0,90,8,5619,0,0,0,0,0,0,0,1,0,0,0,0
3143,266.99,0.0,0.0,90,21,2566,0,0,0,0,0,0,0,1,0,0,0,0
3144,278.75,0.0,0.0,90,2,361,0,0,0,0,0,0,0,1,0,0,0,0
3145,274.08,0.0,0.0,90,14,2506,0,0,0,0,0,0,0,1,0,0,0,0
3146,258.08,0.0,0.0,5,13,4708,0,0,0,0,0,0,0,1,0,0,0,0
3147,292.95,0.0,0.0,48,23,1184,0,0,0,0,0,0,0,1,0,0,0,0
3148,268.21,0.0,0.0,1,0,644,0,0,0,0,0,0,0,1,0,0,0,0
3149,280.58,0.0,0.0,1,16,6614,0,0,0,0,0,0,0,1,0,0,0,0
3150,288.67,0.0,0.0,1,1,1050,0,0,0,0,0,0,0,1,0,0,0,0
3151,277.68,0.0,0.0,1,18,4577,0,0,0,0,0,0,0,1,0,0,0,0
3152,300.0,0.0,0.0,0,18,4955,0,0,0,0,0,0,0,1,0,0,0,0
3153,250.43,0.0,0.0,1,6,3029,0,0,0,0,0,0,0,1,0,0,0,0
3154,296.9,0.0,0.0,1,10,3338,0,0,0,0,0,0,0,1,0,0,0,0
3155,296.33,0.0,0.0,1,20,3281,0,0,0,0,0,0,0,1,0,0,0,0
3156,281.63,0.25,0.0,40,7,1121,0,0,0,0,0,0,0,1,0,0,0,0
3157,265.02,0.0,0.0,1,4,298,0,0,0,0,0,0,0,1,0,0,0,0
3158,287.28,0.0,0.0,40,20,2936,0,0,0,0,0,0,0,1,0,0,0,0
3159,276.42,0.0,0.0,90,23,1354,0,0,0,0,0,0,0,1,0,0,0,0
3160,275.75,0.0,0.0,90,16,6484,0,0,0,0,0,0,0,1,0,0,0,0
3161,264.68,0.0,0.0,90,7,1666,0,0,0,0,0,0,0,1,0,0,0,0
3162,276.75,0.0,0.0,1,12,5020,0,0,0,0,0,0,0,1,0,0,0,0
3163,283.22,0.0,0.0,90,8,6087,0,0,0,0,0,0,0,1,0,0,0,0
3164,287.1,4.32,0.0,92,1,721,0,0,0,0,0,0,0,1,0,0,0,0
3165,283.22,0.0,0.0,90,12,5530,0,0,0,0,0,0,0,1,0,0,0,0
3166,295.45,0.0,0.0,20,5,1009,0,0,0,0,0,0,0,1,0,0,0,0
3167,294.09,0.25,0.0,92,14,5523,0,0,0,0,0,0,0,1,0,0,0,0
3168,290.4,0.76,0.0,90,22,1820,0,0,0,0,0,0,0,1,0,0,0,0
3169,260.01,0.0,0.0,90,1,319,0,0,0,0,0,0,0,1,0,0,0,0
3170,286.4,0.0,0.0,90,18,4442,0,0,0,0,0,0,0,1,0,0,0,0
3171,292.32,4.89,0.0,90,6,843,0,0,0,0,0,0,0,1,0,0,0,0
3172,285.55,0.0,0.0,0,9,5799,0,0,0,0,0,0,0,1,0,0,0,0
3173,293.55,0.0,0.0,1,4,366,0,0,0,0,0,0,0,1,0,0,0,0
3174,271.46,0.0,0.0,90,0,684,0,0,0,0,0,0,0,1,0,0,0,0
3175,282.92,0.3,0.0,75,3,875,0,0,0,0,0,0,0,1,0,0,0,0
3176,279.82,0.0,0.0,40,17,5985,0,0,0,0,0,0,0,1,0,0,0,0
3177,272.29,0.0,0.0,90,17,5301,0,0,0,0,0,0,0,1,0,0,0,0
3178,294.63,0.0,0.0,1,2,364,0,0,0,0,0,0,0,1,0,0,0,0
3179,273.16700000000003,0.0,0.0,0,9,5153,0,0,0,0,0,0,0,1,0,0,0,0
3180,258.84,0.0,0.0,20,11,4654,0,0,0,0,0,0,0,1,0,0,0,0
3181,282.68,0.0,0.0,90,12,5315,0,0,0,0,0,0,0,1,0,0,0,0
3182,283.89,0.0,0.0,1,2,788,0,0,0,0,0,0,0,1,0,0,0,0
3183,287.47,4.21,0.0,92,1,671,0,0,0,0,0,0,0,1,0,0,0,0
3184,268.49,0.0,0.0,64,5,2727,0,0,0,0,0,0,0,1,0,0,0,0
3185,301.06,0.0,0.0,1,18,4609,0,0,0,0,0,0,0,1,0,0,0,0
3186,281.81,0.0,0.0,75,13,5197,0,0,0,0,0,0,0,1,0,0,0,0
3187,292.85,0.0,0.0,40,21,2794,0,0,0,0,0,0,0,1,0,0,0,0
3188,276.9,0.0,0.0,90,22,4092,0,0,0,0,0,0,0,1,0,0,0,0
3189,298.51,0.0,0.0,40,16,4233,0,0,0,0,0,0,0,1,0,0,0,0
3190,267.36,0.0,0.0,1,22,1732,0,0,0,0,0,0,0,1,0,0,0,0
3191,270.37,0.0,0.0,1,1,803,0,0,0,0,0,0,0,1,0,0,0,0
3192,276.15,0.0,0.0,1,5,2539,0,0,0,0,0,0,0,1,0,0,0,0
3193,295.73,0.0,0.0,1,4,502,0,0,0,0,0,0,0,1,0,0,0,0
3194,299.35,0.0,0.0,20,12,5071,0,0,0,0,0,0,0,1,0,0,0,0
3195,282.04,0.0,0.0,56,6,5691,0,0,0,0,0,0,0,1,0,0,0,0
3196,254.52,0.0,0.0,90,17,4037,0,0,0,0,0,0,0,1,0,0,0,0
3197,292.29,0.0,0.0,5,21,2490,0,0,0,0,0,0,0,1,0,0,0,0
3198,259.97,0.0,0.0,1,16,4885,0,0,0,0,0,0,0,1,0,0,0,0
3199,273.25,0.0,0.0,90,13,4880,0,0,0,0,0,0,0,1,0,0,0,0
3200,271.22,0.0,0.0,90,23,1286,0,0,0,0,0,0,0,1,0,0,0,0
3201,292.12,0.3,0.0,1,6,241,0,0,0,0,0,0,0,1,0,0,0,0
3202,290.7,0.0,0.0,40,16,5040,0,0,0,0,0,0,0,1,0,0,0,0
3203,296.85,0.0,0.0,88,18,4172,0,0,0,0,0,0,0,1,0,0,0,0
3204,282.16,0.0,0.0,90,22,2094,0,0,0,0,0,0,0,1,0,0,0,0
3205,292.05,0.51,0.0,92,20,2372,0,0,0,0,0,0,0,1,0,0,0,0
3206,282.4240000000001,0.0,0.0,80,8,3251,0,0,0,0,0,0,0,1,0,0,0,0
3207,289.65,0.0,0.0,8,0,1028,0,0,0,0,0,0,0,1,0,0,0,0
3208,294.76,0.25,0.0,75,0,764,0,0,0,0,0,0,0,1,0,0,0,0
3209,260.39,0.0,0.0,90,4,833,0,0,0,0,0,0,0,1,0,0,0,0
3210,263.61,0.0,0.0,1,1,416,0,0,0,0,0,0,0,1,0,0,0,0
3211,287.73,1.1,0.0,90,8,1598,0,0,0,0,0,0,0,1,0,0,0,0
3212,284.28,0.0,0.0,20,7,2218,0,0,0,0,0,0,0,1,0,0,0,0
3213,282.62,0.0,0.0,1,7,6227,0,0,0,0,0,0,0,1,0,0,0,0
3214,289.64,0.0,0.0,90,5,3029,0,0,0,0,0,0,0,1,0,0,0,0
3215,264.89,0.0,0.0,90,16,5467,0,0,0,0,0,0,0,1,0,0,0,0
3216,292.67,0.0,0.0,75,12,4763,0,0,0,0,0,0,0,1,0,0,0,0
3217,288.6,0.0,0.0,1,23,1271,0,0,0,0,0,0,0,1,0,0,0,0
3218,301.95,0.0,0.0,1,20,3105,0,0,0,0,0,0,0,1,0,0,0,0
3219,295.28,0.0,0.0,1,18,4795,0,0,0,0,0,0,0,1,0,0,0,0
3220,298.91,0.0,0.0,0,16,6510,0,0,0,0,0,0,0,1,0,0,0,0
3221,288.81,0.0,0.0,40,2,310,0,0,0,0,0,0,0,1,0,0,0,0
3222,255.41,0.0,0.0,20,7,6151,0,0,0,0,0,0,0,1,0,0,0,0
3223,256.43,0.0,0.0,1,3,319,0,0,0,0,0,0,0,1,0,0,0,0
3224,273.33,0.0,0.0,90,18,4728,0,0,0,0,0,0,0,1,0,0,0,0
3225,289.57,0.0,0.0,40,9,3848,0,0,0,0,0,0,0,1,0,0,0,0
3226,261.82,0.0,0.0,1,0,531,0,0,0,0,0,0,0,1,0,0,0,0
3227,250.88,0.0,0.0,90,9,3648,0,0,0,0,0,0,0,1,0,0,0,0
3228,273.02,0.0,0.0,5,7,6175,0,0,0,0,0,0,0,1,0,0,0,0
3229,283.72,0.0,0.0,75,22,1943,0,0,0,0,0,0,0,1,0,0,0,0
3230,289.288,0.0,0.0,36,14,5677,0,0,0,0,0,0,0,1,0,0,0,0
3231,274.39,0.0,0.0,90,9,2711,0,0,0,0,0,0,0,1,0,0,0,0
3232,289.36,0.0,0.0,8,23,1000,0,0,0,0,0,0,0,1,0,0,0,0
3233,268.07,0.0,0.0,90,10,3890,0,0,0,0,0,0,0,1,0,0,0,0
3234,264.81,0.0,0.0,90,12,4540,0,0,0,0,0,0,0,1,0,0,0,0
3235,263.51,0.0,0.0,90,17,6148,0,0,0,0,0,0,0,1,0,0,0,0
3236,279.65,0.0,0.0,87,6,5162,0,0,0,0,0,0,0,1,0,0,0,0
3237,291.88,0.0,0.0,90,0,688,0,0,0,0,0,0,0,1,0,0,0,0
3238,277.93,0.0,0.0,90,2,268,0,0,0,0,0,0,0,1,0,0,0,0
3239,294.28,0.0,0.0,90,17,5948,0,0,0,0,0,0,0,1,0,0,0,0
3240,274.01,0.0,0.0,90,19,3330,0,0,0,0,0,0,0,1,0,0,0,0
3241,284.37,0.25,0.0,75,3,362,0,0,0,0,0,0,0,1,0,0,0,0
3242,299.37,0.0,0.0,0,12,4767,0,0,0,0,0,0,0,1,0,0,0,0
3243,266.95,0.0,0.0,5,17,5735,0,0,0,0,0,0,0,1,0,0,0,0
3244,291.22,2.49,0.0,90,18,4166,0,0,0,0,0,0,0,1,0,0,0,0
3245,270.39,0.0,0.0,64,3,343,0,0,0,0,0,0,0,1,0,0,0,0
3246,270.86,0.0,0.0,90,5,2419,0,0,0,0,0,0,0,1,0,0,0,0
3247,274.53,0.0,0.0,1,22,2903,0,0,0,0,0,0,0,1,0,0,0,0
3248,287.21,0.0,0.0,90,20,2639,0,0,0,0,0,0,0,1,0,0,0,0
3249,296.48,0.0,0.0,75,9,4425,0,0,0,0,0,0,0,1,0,0,0,0
3250,274.15,0.0,0.0,90,19,3498,0,0,0,0,0,0,0,1,0,0,0,0
3251,281.15,0.0,0.0,90,6,5687,0,0,0,0,0,0,0,1,0,0,0,0
3252,274.23,0.0,0.0,1,12,5080,0,0,0,0,0,0,0,1,0,0,0,0
3253,279.79,0.0,0.0,87,4,720,0,0,0,0,0,0,0,1,0,0,0,0
3254,276.69,0.0,0.0,90,10,4457,0,0,0,0,0,0,0,1,0,0,0,0
3255,298.19,0.0,0.0,1,11,3680,0,0,0,0,0,0,0,1,0,0,0,0
3256,290.49,0.51,0.0,90,21,2582,0,0,0,0,0,0,0,1,0,0,0,0
3257,263.0,0.0,0.0,90,9,5060,0,0,0,0,0,0,0,1,0,0,0,0
3258,276.6,0.0,0.0,90,2,260,0,0,0,0,0,0,0,1,0,0,0,0
3259,273.08,0.0,0.0,1,8,6014,0,0,0,0,0,0,0,1,0,0,0,0
3260,299.29,0.0,0.0,76,14,5154,0,0,0,0,0,0,0,1,0,0,0,0
3261,274.5,0.0,0.0,40,15,5560,0,0,0,0,0,0,0,1,0,0,0,0
3262,276.76,2.14,0.0,90,6,654,0,0,0,0,0,0,0,1,0,0,0,0
3263,274.58,0.0,0.0,90,12,4793,0,0,0,0,0,0,0,1,0,0,0,0
3264,275.87,0.0,0.0,64,22,1450,0,0,0,0,0,0,0,1,0,0,0,0
3265,279.61,0.0,0.0,90,4,911,0,0,0,0,0,0,0,1,0,0,0,0
3266,290.15,0.0,0.0,90,5,2664,0,0,0,0,0,0,0,1,0,0,0,0
3267,273.0,0.0,0.0,20,5,2519,0,0,0,0,0,0,0,1,0,0,0,0
3268,299.15,0.0,0.0,20,17,5698,0,0,0,0,0,0,0,1,0,0,0,0
3269,290.11,0.0,0.0,1,8,2941,0,0,0,0,0,0,0,1,0,0,0,0
3270,295.06,0.0,0.0,75,15,3888,0,0,0,0,0,0,0,1,0,0,0,0
3271,287.71,0.0,0.0,40,16,6312,0,0,0,0,0,0,0,1,0,0,0,0
3272,254.01,0.0,0.0,5,20,2646,0,0,0,0,0,0,0,1,0,0,0,0
3273,292.84,0.0,0.0,40,10,4610,0,0,0,0,0,0,0,1,0,0,0,0
3274,274.72,0.0,0.0,90,19,2176,0,0,0,0,0,0,0,1,0,0,0,0
3275,286.0,0.0,0.0,40,16,6630,0,0,0,0,0,0,0,1,0,0,0,0
3276,286.88,0.0,0.0,75,8,6266,0,0,0,0,0,0,0,1,0,0,0,0
3277,284.75,0.0,0.0,90,8,5858,0,0,0,0,0,0,0,1,0,0,0,0
3278,270.68,0.0,0.0,1,20,3169,0,0,0,0,0,0,0,1,0,0,0,0
3279,302.79,0.0,0.0,40,18,4500,0,0,0,0,0,0,0,1,0,0,0,0
3280,291.01,0.0,0.0,1,23,2103,0,0,0,0,0,0,0,1,0,0,0,0
3281,290.11,0.0,0.0,8,1,905,0,0,0,0,0,0,0,1,0,0,0,0
3282,291.12,0.0,0.0,0,2,291,0,0,0,0,0,0,0,1,0,0,0,0
3283,290.73,0.0,0.0,90,20,2739,0,0,0,0,0,0,0,1,0,0,0,0
3284,272.72,0.0,0.0,90,17,6199,0,0,0,0,0,0,0,1,0,0,0,0
3285,289.95,0.0,0.0,1,8,5604,0,0,0,0,0,0,0,1,0,0,0,0
3286,287.05,0.0,0.0,20,15,6258,0,0,0,0,0,0,0,1,0,0,0,0
3287,276.42,0.0,0.0,90,20,2924,0,0,0,0,0,0,0,1,0,0,0,0
3288,297.8,0.0,0.0,5,22,3036,0,0,0,0,0,0,0,1,0,0,0,0
3289,299.24,0.25,0.0,0,15,5662,0,0,0,0,0,0,0,1,0,0,0,0
3290,270.59,0.0,0.0,1,0,777,0,0,0,0,0,0,0,1,0,0,0,0
3291,299.18,0.0,0.0,36,23,2027,0,0,0,0,0,0,0,1,0,0,0,0
3292,278.48,0.0,0.0,90,19,2980,0,0,0,0,0,0,0,1,0,0,0,0
3293,293.27,0.0,0.0,44,9,4870,0,0,0,0,0,0,0,1,0,0,0,0
3294,276.16,0.0,0.0,1,4,293,0,0,0,0,0,0,0,1,0,0,0,0
3295,278.23,0.0,0.0,90,6,5420,0,0,0,0,0,0,0,1,0,0,0,0
3296,299.47,0.25,0.0,75,19,3945,0,0,0,0,0,0,0,1,0,0,0,0
3297,293.87,0.0,0.0,1,5,3117,0,0,0,0,0,0,0,1,0,0,0,0
3298,289.17,0.0,0.0,1,15,5760,0,0,0,0,0,0,0,1,0,0,0,0
3299,267.6,0.0,0.0,90,19,3069,0,0,0,0,0,0,0,1,0,0,0,0
3300,285.82,0.0,0.0,1,5,2816,0,0,0,0,0,0,0,1,0,0,0,0
3301,276.4,0.0,0.0,90,18,4880,0,0,0,0,0,0,0,1,0,0,0,0
3302,270.79,0.0,0.0,90,23,1336,0,0,0,0,0,0,0,1,0,0,0,0
3303,286.15,0.0,0.0,90,7,2379,0,0,0,0,0,0,0,1,0,0,0,0
3304,293.29,0.0,0.0,1,2,771,0,0,0,0,0,0,0,1,0,0,0,0
3305,273.26,0.0,0.0,75,9,5246,0,0,0,0,0,0,0,1,0,0,0,0
3306,268.61,0.0,0.0,1,6,5595,0,0,0,0,0,0,0,1,0,0,0,0
3307,268.55,0.0,0.0,1,3,378,0,0,0,0,0,0,0,1,0,0,0,0
3308,301.33,0.0,0.0,1,17,6367,0,0,0,0,0,0,0,1,0,0,0,0
3309,285.62,0.0,0.0,90,16,5203,0,0,0,0,0,0,0,1,0,0,0,0
3310,300.9,1.2,0.0,20,21,2619,0,0,0,0,0,0,0,1,0,0,0,0
3311,295.35,0.0,0.0,75,20,3138,0,0,0,0,0,0,0,1,0,0,0,0
3312,296.58,0.0,0.0,90,17,4527,0,0,0,0,0,0,0,1,0,0,0,0
3313,290.55,0.0,0.0,40,7,6438,0,0,0,0,0,0,0,1,0,0,0,0
3314,279.29,0.0,0.0,90,9,2256,0,0,0,0,0,0,0,1,0,0,0,0
3315,295.46,0.0,0.0,40,19,3479,0,0,0,0,0,0,0,1,0,0,0,0
3316,288.19,0.0,0.0,20,19,3027,0,0,0,0,0,0,0,1,0,0,0,0
3317,288.37,0.25,0.0,68,4,786,0,0,0,0,0,0,0,1,0,0,0,0
3318,265.68,0.0,0.0,90,22,1519,0,0,0,0,0,0,0,1,0,0,0,0
3319,278.16,0.0,0.0,75,6,5573,0,0,0,0,0,0,0,1,0,0,0,0
3320,285.07,0.0,0.0,90,16,6533,0,0,0,0,0,0,0,1,0,0,0,0
3321,284.22,0.0,0.0,1,0,680,0,0,0,0,0,0,0,1,0,0,0,0
3322,265.17,0.0,0.0,90,0,450,0,0,0,0,0,0,0,1,0,0,0,0
3323,288.79,0.0,0.0,75,11,4534,0,0,0,0,0,0,0,1,0,0,0,0
3324,276.28,0.0,0.0,90,18,4061,0,0,0,0,0,0,0,1,0,0,0,0
3325,295.55,0.0,0.0,36,11,4717,0,0,0,0,0,0,0,1,0,0,0,0
3326,292.15,0.0,0.0,1,5,3023,0,0,0,0,0,0,0,1,0,0,0,0
3327,293.56,0.0,0.0,40,21,2494,0,0,0,0,0,0,0,1,0,0,0,0
3328,258.82,0.0,0.0,1,21,2370,0,0,0,0,0,0,0,1,0,0,0,0
3329,286.22,0.0,0.0,1,13,4802,0,0,0,0,0,0,0,1,0,0,0,0
3330,286.71,0.0,0.0,90,11,3351,0,0,0,0,0,0,0,1,0,0,0,0
3331,264.22,0.0,0.0,90,5,435,0,0,0,0,0,0,0,1,0,0,0,0
3332,298.29,0.0,0.0,75,18,4703,0,0,0,0,0,0,0,1,0,0,0,0
3333,275.32,0.0,0.0,20,7,1538,0,0,0,0,0,0,0,1,0,0,0,0
3334,281.02,0.0,0.0,90,3,351,0,0,0,0,0,0,0,1,0,0,0,0
3335,301.15,0.0,0.0,1,16,2939,0,0,0,0,0,0,0,1,0,0,0,0
3336,264.36,0.0,0.0,90,11,3838,0,0,0,0,0,0,0,1,0,0,0,0
3337,271.71,0.0,0.0,90,12,4954,0,0,0,0,0,0,0,1,0,0,0,0
3338,277.01,0.0,0.0,90,0,1303,0,0,0,0,0,0,0,1,0,0,0,0
3339,266.31,0.0,0.0,75,11,3413,0,0,0,0,0,0,0,1,0,0,0,0
3340,272.55,0.0,0.0,75,9,5403,0,0,0,0,0,0,0,1,0,0,0,0
3341,288.37,0.0,0.0,20,5,2663,0,0,0,0,0,0,0,1,0,0,0,0
3342,293.29,0.0,0.0,90,22,1580,0,0,0,0,0,0,0,1,0,0,0,0
3343,272.85,0.0,0.0,90,14,4799,0,0,0,0,0,0,0,1,0,0,0,0
3344,281.05,0.0,0.0,90,0,665,0,0,0,0,0,0,0,1,0,0,0,0
3345,297.38,0.0,0.0,8,0,592,0,0,0,0,0,0,0,1,0,0,0,0
3346,277.68,0.0,0.0,90,8,6264,0,0,0,0,0,0,0,1,0,0,0,0
3347,278.87,0.0,0.0,90,16,4540,0,0,0,0,0,0,0,1,0,0,0,0
3348,290.225,0.0,0.0,0,7,5401,0,0,0,0,0,0,0,1,0,0,0,0
3349,297.62,0.0,0.0,12,16,6592,0,0,0,0,0,0,0,1,0,0,0,0
3350,297.14,0.0,0.0,1,21,3291,0,0,0,0,0,0,0,1,0,0,0,0
3351,294.23,2.61,0.0,75,15,4175,0,0,0,0,0,0,0,1,0,0,0,0
3352,279.21,0.0,0.0,1,9,5509,0,0,0,0,0,0,0,1,0,0,0,0
3353,258.95,0.0,0.0,1,17,6153,0,0,0,0,0,0,0,1,0,0,0,0
3354,268.36,0.0,0.0,90,18,5306,0,0,0,0,0,0,0,1,0,0,0,0
3355,290.58,0.0,0.0,90,16,4560,0,0,0,0,0,0,0,1,0,0,0,0
3356,287.0,0.0,0.0,1,15,5919,0,0,0,0,0,0,0,1,0,0,0,0
3357,275.09,0.0,0.0,90,19,3311,0,0,0,0,0,0,0,1,0,0,0,0
3358,273.93,0.0,0.0,90,2,275,0,0,0,0,0,0,0,1,0,0,0,0
3359,248.63,0.0,0.0,1,22,2618,0,0,0,0,0,0,0,1,0,0,0,0
3360,288.32,0.69,0.0,68,3,323,0,0,0,0,0,0,0,1,0,0,0,0
3361,278.61,0.0,0.0,90,6,5474,0,0,0,0,0,0,0,1,0,0,0,0
3362,299.34,0.0,0.0,0,20,3320,0,0,0,0,0,0,0,1,0,0,0,0
3363,297.74,0.76,0.0,1,2,249,0,0,0,0,0,0,0,1,0,0,0,0
3364,294.99,0.0,0.0,1,23,2263,0,0,0,0,0,0,0,1,0,0,0,0
3365,269.33,0.0,0.0,75,5,2874,0,0,0,0,0,0,0,1,0,0,0,0
3366,289.8,0.0,0.0,48,2,392,0,0,0,0,0,0,0,1,0,0,0,0
3367,255.22,0.0,0.0,1,5,443,0,0,0,0,0,0,0,1,0,0,0,0
3368,287.75,0.0,0.0,75,10,4521,0,0,0,0,0,0,0,1,0,0,0,0
3369,301.19,0.0,0.0,1,12,5751,0,0,0,0,0,0,0,1,0,0,0,0
3370,295.95,0.0,0.0,20,21,2762,0,0,0,0,0,0,0,1,0,0,0,0
3371,276.58,0.0,0.0,90,17,6488,0,0,0,0,0,0,0,1,0,0,0,0
3372,292.22,0.25,0.0,1,4,881,0,0,0,0,0,0,0,1,0,0,0,0
3373,289.14,0.0,0.0,1,0,1517,0,0,0,0,0,0,0,1,0,0,0,0
3374,297.84,0.0,0.0,36,17,6404,0,0,0,0,0,0,0,1,0,0,0,0
3375,274.29,0.0,0.0,90,20,3047,0,0,0,0,0,0,0,1,0,0,0,0
3376,294.83,1.3,0.0,75,19,3393,0,0,0,0,0,0,0,1,0,0,0,0
3377,264.3,0.0,0.0,5,7,5255,0,0,0,0,0,0,0,1,0,0,0,0
3378,273.88,0.0,0.0,90,4,380,0,0,0,0,0,0,0,1,0,0,0,0
3379,270.37,0.0,0.0,90,5,689,0,0,0,0,0,0,0,1,0,0,0,0
3380,264.41,0.0,0.0,5,9,3861,0,0,0,0,0,0,0,1,0,0,0,0
3381,284.27,0.0,0.0,90,22,2606,0,0,0,0,0,0,0,1,0,0,0,0
3382,289.86,0.0,0.0,40,10,4857,0,0,0,0,0,0,0,1,0,0,0,0
3383,275.41,0.0,0.0,90,16,6401,0,0,0,0,0,0,0,1,0,0,0,0
3384,270.58,0.0,0.0,90,16,2109,0,0,0,0,0,0,0,1,0,0,0,0
3385,282.29,0.0,0.0,1,4,907,0,0,0,0,0,0,0,1,0,0,0,0
3386,283.3,0.0,0.0,90,18,4335,0,0,0,0,0,0,0,1,0,0,0,0
3387,277.9,0.0,0.0,75,6,5318,0,0,0,0,0,0,0,1,0,0,0,0
3388,276.15,0.0,0.0,90,5,2501,0,0,0,0,0,0,0,1,0,0,0,0
3389,294.08,9.91,0.0,90,23,963,0,0,0,0,0,0,0,1,0,0,0,0
3390,275.91,0.0,0.0,90,3,345,0,0,0,0,0,0,0,1,0,0,0,0
3391,273.98,0.0,0.0,90,5,438,0,0,0,0,0,0,0,1,0,0,0,0
3392,260.59,0.0,0.0,1,1,381,0,0,0,0,0,0,0,1,0,0,0,0
3393,288.87,0.0,0.0,90,7,2249,0,0,0,0,0,0,0,1,0,0,0,0
3394,293.68,0.25,0.0,90,10,3050,0,0,0,0,0,0,0,1,0,0,0,0
3395,271.15,0.0,0.0,90,18,4362,0,0,0,0,0,0,0,1,0,0,0,0
3396,272.11,0.44,0.0,20,10,4774,0,0,0,0,0,0,0,1,0,0,0,0
3397,295.28,0.76,0.0,20,16,4549,0,0,0,0,0,0,0,1,0,0,0,0
3398,275.788,0.0,0.0,0,1,656,0,0,0,0,0,0,0,1,0,0,0,0
3399,259.69,0.0,0.0,1,14,4800,0,0,0,0,0,0,0,1,0,0,0,0
3400,275.62,0.0,0.0,90,10,3584,0,0,0,0,0,0,0,1,0,0,0,0
3401,296.44,0.0,0.0,75,17,4301,0,0,0,0,0,0,0,1,0,0,0,0
3402,298.55,0.0,0.0,75,12,4916,0,0,0,0,0,0,0,1,0,0,0,0
3403,293.332,0.0,0.0,32,20,3339,0,0,0,0,0,0,0,1,0,0,0,0
3404,269.95,0.0,0.0,40,6,5898,0,0,0,0,0,0,0,1,0,0,0,0
3405,284.43,0.0,0.0,90,0,628,0,0,0,0,0,0,0,1,0,0,0,0
3406,297.44,0.0,0.0,0,4,928,0,0,0,0,0,0,0,1,0,0,0,0
3407,278.75,0.0,0.0,90,18,3973,0,0,0,0,0,0,0,1,0,0,0,0
3408,266.15,0.0,0.0,1,19,2924,0,0,0,0,0,0,0,1,0,0,0,0
3409,278.95,0.56,0.0,90,1,375,0,0,0,0,0,0,0,1,0,0,0,0
3410,263.98,0.0,0.0,75,12,4737,0,0,0,0,0,0,0,1,0,0,0,0
3411,271.62,0.0,0.0,1,13,4485,0,0,0,0,0,0,0,1,0,0,0,0
3412,283.82,0.0,0.0,90,0,705,0,0,0,0,0,0,0,1,0,0,0,0
3413,296.51,0.0,0.0,90,11,4696,0,0,0,0,0,0,0,1,0,0,0,0
3414,293.87,0.0,0.0,75,18,4462,0,0,0,0,0,0,0,1,0,0,0,0
3415,283.69,0.25,0.0,1,7,1434,0,0,0,0,0,0,0,1,0,0,0,0
3416,283.09,0.0,0.0,1,6,5765,0,0,0,0,0,0,0,1,0,0,0,0
3417,275.09,0.0,0.0,90,18,3158,0,0,0,0,0,0,0,1,0,0,0,0
3418,294.93,0.0,0.0,40,18,3555,0,0,0,0,0,0,0,1,0,0,0,0
3419,287.09,0.0,0.0,75,6,5742,0,0,0,0,0,0,0,1,0,0,0,0
3420,262.44,0.0,0.0,90,19,3959,0,0,0,0,0,0,0,1,0,0,0,0
3421,270.65,0.0,0.0,90,7,5511,0,0,0,0,0,0,0,1,0,0,0,0
